pyClassName,pyPropertyName,pyPropertyMode,pyPageClass,pyStringType,pyTextValue(1),pxUpdateDateTime,pxUpdateOpName,pzInsKey
NFCU-Data-ACCT-Account-Len,StopLateCharge,String,NULL,Text,NFCU-Data-Account_Branch_ENT_MTG_DATA:01-01-01,50:18.9,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT-LEN STOPLATECHARGE #20220329T214933.200 GMT
NFCU-Data-ACCT-Account-Len,CurrentSecondPrincipalBalance,String,NULL,Decimal,NFCU-Data-Account_Branch_ENT_MTG_DATA:01-01-01,23:36.7,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT-LEN CURRENTSECONDPRINCIPALBALANCE #20220329T212300.730 GMT
NFCU-Data-ACCT-Account-Len,StopForeclosure,String,NULL,Text,NFCU-Data-Account_Branch_ENT_MTG_DATA:01-01-01,28:08.5,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT-LEN STOPFORECLOSURE #20220329T212744.889 GMT
NFCU-Data-ACCT-Account-Len,StopBadCheck,String,NULL,Text,NFCU-Data-Account_Branch_ENT_MTG_DATA:01-01-01,26:17.2,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT-LEN STOPBADCHECK #20220329T212554.386 GMT
NFCU-Data-ACCT-Account-Len,StopDisbursement,String,NULL,Text,NFCU-Data-Account_Branch_ENT_MTG_DATA:01-01-01,49:24.6,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT-LEN STOPDISBURSEMENT #20220329T214755.871 GMT
NFCU-Data-ACCT-Account-Len,StopNoNotice,String,NULL,Text,NFCU-Data-Account_Branch_ENT_MTG_DATA:01-01-01,47:47.1,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT-LEN STOPNONOTICE #20220329T214714.365 GMT
NFCU-Data-ACCT-Account-Len,StopPaidInFull,String,NULL,Text,NFCU-Data-Account_Branch_ENT_MTG_DATA:01-01-01,27:17.9,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT-LEN STOPPAIDINFULL #20220329T212651.723 GMT
NFCU-Data-ACCT-Account-Len,CurrentNextDueDate,String,NULL,Date,NFCU-Data-Account_Branch_ENT_MTG_DATA:01-01-01,21:33.0,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT-LEN CURRENTNEXTDUEDATE #20220329T212031.787 GMT
NFCU-Data-ACCT-Account-Len,StopDoNotProcess,String,NULL,Text,NFCU-Data-Account_Branch_ENT_MTG_DATA:01-01-01,25:27.5,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT-LEN STOPDONOTPROCESS #20220329T212459.082 GMT
NFCU-Data-ACCT-Account,InsurancePageList,PageList,NFCU-Data-ACCT-Insurance,Text,NFCU-Data-Account:01-01-21,46:27.2,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT INSURANCEPAGELIST #20230418T204627.195 GMT
NFCU-Data-ACCT-Account,OverdraftProtection,String,NULL,TrueFalse,NFCU-Data-Account:01-01-10,19:40.3,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT OVERDRAFTPROTECTION #20221220T171940.345 GMT
NFCU-Data-ACCT-Account,BusinessSourceType,String,NULL,Text,NFCU-Data-Account:01-01-01,21:23.4,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT BUSINESSSOURCETYPE #20201202T222123.440 GMT
NFCU-Data-ACCT-Account,RelationshipCode,String,NULL,Text,NFCU-Data-Account:01-01-01,49:44.6,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT RELATIONSHIPCODE #20201228T214944.651 GMT
NFCU-Data-ACCT-Account,FixedPaymentAmount,String,NULL,Decimal,NFCU-Data-Account:01-01-01,42:15.7,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT FIXEDPAYMENTAMOUNT #20210219T204215.724 GMT
NFCU-Data-ACCT-Account,ApplicationPageList,PageList,NFCU-Data-ACCT-Application,Text,NFCU-Data-Account:01-01-01,21:23.0,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT APPLICATIONPAGELIST #20201202T222123.004 GMT
NFCU-Data-ACCT-Account,PlanBalance,String,NULL,Decimal,NFCU-Data-Account:01-01-04,02:52.6,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT PLANBALANCE #20220525T210252.617 GMT
NFCU-Data-ACCT-Account,AccuredFeesOrChargesPage,Page,NFCU-Data-ACCT-Fees,Text,NFCU-Data-Account:01-01-12,09:37.4,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCUREDFEESORCHARGESPAGE #20230113T200937.378 GMT
NFCU-Data-ACCT-Account,ChannelType,String,NULL,Text,NFCU-Data-Account:01-01-01,21:23.9,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT CHANNELTYPE #20201202T222123.911 GMT
NFCU-Data-ACCT-Account,AccountSubType,String,NULL,Text,NFCU-Data-Account:01-01-01,21:21.6,Ram Boppudi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCOUNTSUBTYPE #20201202T222121.608 GMT
NFCU-Data-ACCT-Account,BackupWithholdingType,String,NULL,Text,NFCU-Data-Account:01-01-01,49:01.0,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT BACKUPWITHHOLDINGTYPE #20201228T214900.991 GMT
NFCU-Data-ACCT-Account,ProductChangeDate,String,NULL,Date,NFCU-Data-Account:01-01-11,35:39.0,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT PRODUCTCHANGEDATE #20221220T213539.020 GMT
NFCU-Data-ACCT-Account,AcctRelType,String,NULL,Text,NFCU-Data-Account:01-01-08,04:38.8,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCTRELTYPE #20221116T220438.792 GMT
NFCU-Data-ACCT-Account,AccountShortName,String,NULL,Text,NFCU-Data-Account:01-01-17,14:04.2,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCOUNTSHORTNAME #20230227T201404.225 GMT
NFCU-Data-ACCT-Account,Denomination,String,NULL,Decimal,NFCU-Data-Account:01-01-02,45:07.9,Theophilos Bonkuri,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT DENOMINATION #20211028T164507.854 GMT
NFCU-Data-ACCT-Account,AdditionalInfoPageList,PageList,NFCU-Data-ACCT-Account-Len,Text,NFCU-Data-Account:01-01-04,40:52.3,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ADDITIONALINFOPAGELIST #20220701T204052.256 GMT
NFCU-Data-ACCT-Account,PlanScheduledPaymentAmount,String,NULL,Decimal,NFCU-Data-Account:01-01-04,02:52.9,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT PLANSCHEDULEDPAYMENTAMOUNT #20220525T210252.943 GMT
NFCU-Data-ACCT-Account,InterestBalance,String,NULL,Decimal,NFCU-Data-Account:01-01-01,11:35.8,Arun Kumar,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT INTERESTBALANCE #20211007T141135.842 GMT
NFCU-Data-ACCT-Account,LastPaymentAmount,String,NULL,Decimal,NFCU-Data-Account:01-01-05,44:44.3,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT LASTPAYMENTAMOUNT #20220802T184444.278 GMT
NFCU-Data-ACCT-Account,HighBalance,String,NULL,Decimal,NFCU-Data-Account:01-01-04,02:49.3,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT HIGHBALANCE #20220525T210249.315 GMT
NFCU-Data-ACCT-Account,NotePageList,PageList,NFCU-Data-ACCT-Note,Text,NFCU-Data-Account:01-01-01,21:24.8,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT NOTEPAGELIST #20201202T222124.834 GMT
NFCU-Data-ACCT-Account,DeferredPaymentStartDate,String,NULL,Date,NFCU-Data-Account:01-01-05,53:54.7,Jeffrey W Hawthorne,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT DEFERREDPAYMENTSTARTDATE #20220812T155354.698 GMT
NFCU-Data-ACCT-Account,CurrentPaymentPage,Page,NFCU-Data-ACCT-Payment,Text,NFCU-Data-Account:01-01-11,35:37.5,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT CURRENTPAYMENTPAGE #20221220T213537.541 GMT
NFCU-Data-ACCT-Account,BehaviorScore,String,NULL,Text,NFCU-Data-Account:01-01-11,10:17.4,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT BEHAVIORSCORE #20221222T181017.352 GMT
NFCU-Data-ACCT-Account,ClosedStatusChangeDate,String,NULL,Date,NFCU-Data-Account:01-01-11,35:36.7,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT CLOSEDSTATUSCHANGEDATE #20221220T213536.718 GMT
NFCU-Data-ACCT-Account,DisputePage,Page,NFCU-Data-ACCT-Dispute,Text,NFCU-Data-Account:01-01-05,53:56.1,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT DISPUTEPAGE #20220812T155356.085 GMT
NFCU-Data-ACCT-Account,InterestTypeInd,String,NULL,Text,NFCU-Data-Account:01-01-05,53:57.4,Jeffrey W Hawthorne,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT INTERESTTYPEIND #20220812T155357.421 GMT
NFCU-Data-ACCT-Account,FirstUsedDate,String,NULL,Date,NFCU-Data-Account:01-01-12,09:39.7,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT FIRSTUSEDDATE #20230113T200939.719 GMT
NFCU-Data-ACCT-Account,MannerOfPayment,String,NULL,Text,NFCU-Data-Account:01-01-05,53:57.8,Jeffrey W Hawthorne,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT MANNEROFPAYMENT #20220812T155357.833 GMT
NFCU-Data-ACCT-Account,RelatedAccountPage,Page,NFCU-Data-ACCT-Account,Text,NFCU-Data-Account:01-01-11,10:20.0,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT RELATEDACCOUNTPAGE #20221222T181020.035 GMT
NFCU-Data-ACCT-Account,AccountStatusCode,String,NULL,Text,NFCU-Data-Account:01-01-05,53:49.9,Jeffrey W Hawthorne,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCOUNTSTATUSCODE #20220812T155349.941 GMT
NFCU-Data-ACCT-Account,CardPageList,PageList,NFCU-Data-ACCT-Account-Card,Text,NFCU-Data-Account:01-01-03,57:25.7,Sunita Jogi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT CARDPAGELIST #20220204T205725.662 GMT
NFCU-Data-ACCT-Account,CreditCardPage,Page,NFCU-Data-ACCT-Account-Len-CC,Text,NFCU-Data-Account:01-01-23,59:31.7,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT CREDITCARDPAGE #20230512T205931.714 GMT
NFCU-Data-ACCT-Account,IsEnableFamilyTxnSummary,String,NULL,TrueFalse,NFCU-Data-Account:01-01-10,19:39.1,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ISENABLEFAMILYTXNSUMMARY #20221220T171939.143 GMT
NFCU-Data-ACCT-Account,IsAlertsEnrolled,String,NULL,TrueFalse,NFCU-Data-Account:01-01-12,09:40.0,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ISALERTSENROLLED #20230113T200940.014 GMT
NFCU-Data-ACCT-Account,SpecialInstructionsInd,String,NULL,Text,NFCU-Data-Account:01-01-11,10:20.3,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT SPECIALINSTRUCTIONSIND #20221222T181020.319 GMT
NFCU-Data-ACCT-Account,AccruedPaymentPage,Page,NFCU-Data-ACCT-Payment,Text,NFCU-Data-Account:01-01-12,09:37.0,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCRUEDPAYMENTPAGE #20230113T200936.953 GMT
NFCU-Data-ACCT-Account,LastStatementDate,String,NULL,Date,NFCU-Data-Account:01-01-11,10:19.4,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT LASTSTATEMENTDATE #20221222T181019.352 GMT
NFCU-Data-ACCT-Account,AcctOwnershipCode,String,NULL,Text,NFCU-Data-Account:01-01-08,04:38.3,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCTOWNERSHIPCODE #20221116T220438.320 GMT
NFCU-Data-ACCT-Account,ServiceProvider,String,NULL,Text,NFCU-Data-Account:01-01-01,42:16.8,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT SERVICEPROVIDER #20210219T204216.802 GMT
NFCU-Data-ACCT-Account,AlertPageList,PageList,NFCU-Data-ACCT-Alert,Text,NFCU-Data-Account:01-01-01,21:22.5,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ALERTPAGELIST #20201202T222122.522 GMT
NFCU-Data-ACCT-Account,AuditPageList,PageList,NFCU-Data-ACCT-Audit,Text,NFCU-Data-Account:01-01-02,48:55.7,Arun Puram,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT AUDITPAGELIST #20211027T184855.702 GMT
NFCU-Data-ACCT-Account,AccountType,String,NULL,Text,NFCU-Data-Account:01-01-01,21:22.1,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCOUNTTYPE #20201202T222122.082 GMT
NFCU-Data-ACCT-Account,StatusPageList,PageList,NFCU-Data-ACCT-Status,Text,NFCU-Data-Account:01-01-11,35:39.5,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT STATUSPAGELIST #20221220T213539.537 GMT
NFCU-Data-ACCT-Account,AccountStatus,String,NULL,Text,NFCU-Data-Account:01-01-01,21:21.0,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCOUNTSTATUS #20201202T222120.997 GMT
NFCU-Data-ACCT-Account,AgencyAccountNumber,String,NULL,Text,NFCU-Data-Account:01-01-05,53:50.4,Jeffrey W Hawthorne,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT AGENCYACCOUNTNUMBER #20220812T155350.382 GMT
NFCU-Data-ACCT-Account,FinEventPage,Page,NFCU-Data-EVNT-FIN-TXN,Text,NFCU-Data-Account:01-01-17,14:04.8,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT FINEVENTPAGE #20230227T201404.847 GMT
NFCU-Data-ACCT-Account,ControlNumber,String,NULL,Text,NFCU-Data-Account:01-01-01,21:24.4,Ram Boppudi,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT CONTROLNUMBER #20201202T222124.358 GMT
NFCU-Data-ACCT-Account,AccountNumber,String,NULL,Text,NFCU-Data-Account:01-01-01,21:20.4,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT ACCOUNTNUMBER #20201202T222120.353 GMT
NFCU-Data-ACCT-Account,CurrentInterestRatePage,Page,NFCU-Data-ACCT-InterestRate,Text,NFCU-Data-Account:01-01-06,03:16.9,Goutham Murali,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT CURRENTINTERESTRATEPAGE #20220907T220316.851 GMT
NFCU-Data-ACCT-Account,HistroyPageList,PageList,NFCU-Data-ACCT-Account,Text,NFCU-Data-Account:01-01-23,59:33.4,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT HISTROYPAGELIST #20230512T205933.434 GMT
NFCU-Data-ACCT-Account,ExternalAccountNumber,String,NULL,Text,NFCU-Data-Account:01-01-10,19:38.2,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT EXTERNALACCOUNTNUMBER #20221220T171938.212 GMT
NFCU-Data-ACCT-Account,ApplicationDate,String,NULL,Date,NFCU-Data-Account:01-01-01,35:29.4,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT APPLICATIONDATE #20210209T223529.356 GMT
NFCU-Data-ACCT-Account,SearchStartDate,String,NULL,Text,NFCU-Data-Account:01-01-10,41:30.0,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT SEARCHSTARTDATE #20221220T184130.028 GMT
NFCU-Data-ACCT-Account,ApprovalDate,String,NULL,Date,NFCU-Data-Account:01-01-01,35:29.6,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT APPROVALDATE #20210209T223529.571 GMT
NFCU-Data-ACCT-Account,SearchEndDate,String,NULL,Text,NFCU-Data-Account:01-01-10,41:29.8,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT SEARCHENDDATE #20221220T184129.752 GMT
NFCU-Data-ACCT-Account,UpdateDate,String,NULL,Date,NFCU-Data-Account:01-01-11,10:21.9,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT UPDATEDATE #20221222T181021.897 GMT
NFCU-Data-ACCT-Account,PortfolioType,String,NULL,Text,NFCU-Data-Account:01-01-05,53:58.8,Jeffrey W Hawthorne,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT PORTFOLIOTYPE #20220812T155358.788 GMT
NFCU-Data-ACCT-Account,TransferDate,String,NULL,Text,NFCU-Data-Account:01-01-23,59:36.2,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT TRANSFERDATE #20230512T205936.233 GMT
NFCU-Data-ACCT-Account,OfficeCode,String,NULL,Text,NFCU-Data-Account:01-01-22,31:36.1,Prashant Hegu,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT OFFICECODE #20230503T203136.061 GMT
NFCU-Data-ACCT-Account,Title,String,NULL,Text,NFCU-Data-Account:01-01-01,49:50.9,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT TITLE #20201228T214950.938 GMT
NFCU-Data-ACCT-Account,EffectiveDate,String,NULL,Date,NFCU-Data-Account:01-01-11,19:47.2,Jeffrey W Hawthorne,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT EFFECTIVEDATE #20221223T191947.250 GMT
NFCU-Data-ACCT-Account,CollateralAssetPageList,PageList,NFCU-Data-AST-Asset,Text,NFCU-Data-Account:01-01-01,49:02.5,ronny martinez calderon,RULE-OBJ-PROPERTY NFCU-DATA-ACCT-ACCOUNT COLLATERALASSETPAGELIST #20201228T214902.500 GMT
